Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2023-02-01,Buenos Aires,Mujer,60,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Ciudad Autónoma de Buenos Aires,Mujer,22,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Ciudad Autónoma de Buenos Aires,Mujer,24,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Ciudad Autónoma de Buenos Aires,Mujer,30,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Ciudad Autónoma de Buenos Aires,Mujer,37,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-02-01,Ciudad Autónoma de Buenos Aires,,39,,Si,No,No,No,No,Si,No,No,No,No,No,No,,
2023-02-01,Ciudad Autónoma de Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Ciudad Autónoma de Buenos Aires,Mujer,49,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Sin Datos,,,,Si,No,No,No,No,Si,No,No,No,No,No,No,,
2023-02-01,Sin Datos,Mujer,35,,No,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
2023-02-01,Buenos Aires,Mujer,35,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,40,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Buenos Aires,Mujer,27,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,38,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,54,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Buenos Aires,Mujer,48,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Buenos Aires,Mujer,24,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,21,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,45,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,28,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Buenos Aires,Mujer,39,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,43,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-01,Buenos Aires,Mujer,19,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-02-01,Buenos Aires,Mujer,46,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,72,,No,Si,No,No,Si,No,No,No,No,No,No,No,,Varon
2023-02-01,Buenos Aires,Mujer,36,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-01,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Santa Fe,Mujer,38,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Ciudad Autónoma de Buenos Aires,Mujer,51,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Córdoba,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Salta,Mujer,55,,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Santa Fe,Mujer,18,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Salta,Mujer,16,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Tucumán,Mujer,38,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Córdoba,Mujer,31,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Mendoza,Mujer,52,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Santa Fe,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Ciudad Autónoma de Buenos Aires,Mujer,47,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Santa Fe,Mujer,45,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-02,Salta,Mujer,18,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Jujuy,Mujer,36,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Buenos Aires,Mujer,16,,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-02-02,Buenos Aires,Mujer,37,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,San Juan,Mujer,51,Argentina,No,Si,Si,No,No,No,No,Si,No,No,No,No,Otro,Varon
2023-02-02,Salta,Mujer,48,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Córdoba,Mujer,31,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Buenos Aires,Mujer,46,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-02-02,Buenos Aires,Mujer,28,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Córdoba,Mujer,,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Formosa,Mujer,43,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-02,San Juan,Mujer,33,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Santa Fe,Mujer,43,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Corrientes,Mujer,28,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Neuquén,Mujer,53,Chilena,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Buenos Aires,Mujer,41,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Buenos Aires,Mujer,42,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,,
2023-02-02,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon
2023-02-02,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-02-02,Ciudad Autónoma de Buenos Aires,,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2023-02-02,Ciudad Autónoma de Buenos Aires,Mujer,28,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,
2023-02-02,Ciudad Autónoma de Buenos Aires,Mujer,44,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Ciudad Autónoma de Buenos Aires,Mujer,51,Argentina,No,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Buenos Aires,Mujer,42,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Buenos Aires,Mujer,20,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Buenos Aires,Mujer,44,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,Si,No,No,No,Pareja,Varon
2023-02-02,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Buenos Aires,Mujer,32,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Buenos Aires,Mujer,45,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Buenos Aires,Mujer,32,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Buenos Aires,Mujer,37,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Buenos Aires,Mujer,58,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Buenos Aires,Mujer,40,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-02,Buenos Aires,Mujer,16,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-02,Buenos Aires,Mujer,38,,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-02-02,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-03,Santa Fe,Mujer,19,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Santa Fe,Mujer,38,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,La Rioja,Mujer,28,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-03,Santiago Del Estero,Mujer,32,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,
2023-02-03,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Tucumán,Mujer,53,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Chaco,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,
2023-02-03,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-03,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Tucumán,Mujer,44,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-03,Buenos Aires,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,
2023-02-03,Buenos Aires,Mujer,48,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-03,Tucumán,Mujer,48,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-03,Tucumán,Mujer,32,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,
2023-02-03,Mendoza,Mujer,23,Argentina,No,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Mendoza,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,San Luis,Mujer,31,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,40,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Entre Ríos,Mujer,31,,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-02-03,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-02-03,Buenos Aires,Mujer,22,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Tucumán,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Misiones,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-03,Buenos Aires,,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,44,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-03,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,,
2023-02-03,Ciudad Autónoma de Buenos Aires,Mujer,18,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Ciudad Autónoma de Buenos Aires,Mujer,23,Argentina,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-02-03,Ciudad Autónoma de Buenos Aires,Mujer,27,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Ciudad Autónoma de Buenos Aires,,30,,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2023-02-03,Ciudad Autónoma de Buenos Aires,Mujer,33,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-02-03,Ciudad Autónoma de Buenos Aires,Mujer,40,Argentina,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,
2023-02-03,Ciudad Autónoma de Buenos Aires,Mujer,41,Argentina,No,No,Si,No,Si,No,No,No,No,No,No,Si,Otro,
2023-02-03,Ciudad Autónoma de Buenos Aires,Mujer,54,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-03,Ciudad Autónoma de Buenos Aires,Mujer,86,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Mujer
2023-02-03,Sin Datos,,28,,No,No,Si,No,No,No,No,No,No,No,No,Si,,
2023-02-03,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,19,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,20,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,57,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,28,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,30,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,48,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-03,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,23,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-03,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,38,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,37,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-03,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-03,Buenos Aires,Mujer,42,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,San Luis,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Santa Fe,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Santa Fe,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Tucumán,Mujer,25,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Córdoba,Mujer,19,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Santa Fe,Mujer,32,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Córdoba,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Ciudad Autónoma de Buenos Aires,Mujer,49,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Jujuy,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Mujer
2023-02-04,La Rioja,Mujer,,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-02-04,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Córdoba,Mujer,42,,No,Si,Si,Si,No,No,No,No,No,No,No,No,Otro,Mujer
2023-02-04,Santa Fe,Mujer,24,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Córdoba,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Córdoba,Mujer,16,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2023-02-04,Santa Fe,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Santa Fe,Mujer,52,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Santa Fe,Mujer,19,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro,Varon
2023-02-04,Tucumán,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-02-04,Tucumán,Mujer,38,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,San Juan,Mujer,39,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2023-02-04,Buenos Aires,Mujer,17,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Entre Ríos,Mujer,48,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Santa Fe,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Mujer
2023-02-04,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-02-04,Mendoza,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Mendoza,Mujer,47,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Mendoza,Mujer,34,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Santa Fe,Mujer,10,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro,Varon
2023-02-04,Mendoza,Mujer,29,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Santa Fe,Mujer,52,,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-02-04,Buenos Aires,Mujer,22,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-02-04,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Salta,Mujer,29,,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-02-04,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Buenos Aires,Mujer,15,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,
2023-02-04,Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Ciudad Autónoma de Buenos Aires,Mujer,21,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Ciudad Autónoma de Buenos Aires,Mujer,25,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Ciudad Autónoma de Buenos Aires,Mujer,40,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Ciudad Autónoma de Buenos Aires,Mujer,46,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Sin Datos,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Sin Datos,Mujer,46,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,,Colombiana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,,,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,16,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,25,Argentina,No,Si,Si,No,No,No,No,Si,No,No,No,No,Superior jerárquico,Varon
2023-02-04,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Buenos Aires,Mujer,26,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,48,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Buenos Aires,Mujer,45,,Si,Si,Si,Si,No,Si,No,No,Si,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,25,Argentina,No,Si,Si,No,No,No,No,Si,No,No,No,No,Superior jerárquico,Varon
2023-02-04,Buenos Aires,Mujer,27,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Buenos Aires,Mujer,26,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,22,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-02-04,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,Si,Si,No,No,Si,No,No,No,Pareja,Varon
2023-02-04,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Buenos Aires,Mujer,50,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Buenos Aires,Mujer,41,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Buenos Aires,Mujer,23,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-02-04,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Buenos Aires,Mujer,46,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-04,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-02-05,Buenos Aires,Mujer,56,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-02-05,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
